"code_module","code_presentation","id_student","id_site","date","sum_click"
"BBB","2013B","522373","542811","17","3"
"FFF","2013J","535671","716671","11","1"
"FFF","2013B","473162","527112","195","21"
"FFF","2014J","626033","882947","65","2"
"BBB","2013B","547757","542811","120","1"
"BBB","2013J","596897","703721","8","7"
"DDD","2013J","2486769","674180","205","1"
"AAA","2014J","544253","877030","127","1"
"FFF","2014J","2542209","882715","194","1"
"FFF","2013B","549537","527219","82","2"
"DDD","2013J","469553","673519","201","2"
"BBB","2013B","546407","542811","8","4"
"FFF","2013J","2634868","716441","162","1"
"BBB","2014J","605243","926333","39","1"
"DDD","2014J","445239","924979","118","2"
"DDD","2013J","466880","673727","66","8"
"CCC","2014B","536170","730019","3","2"
"FFF","2014J","624864","882672","59","3"
"EEE","2013J","572396","551052","169","1"
"CCC","2014B","401296","729809","177","1"
"FFF","2013J","490449","716271","-18","7"
"BBB","2013J","587409","703741","94","4"
"DDD","2013J","473104","674053","113","2"
"DDD","2013J","546722","673739","0","1"
"EEE","2014J","684825","832565","60","5"
"FFF","2014J","1816458","883295","32","1"
"DDD","2013B","398199","547907","112","2"
"FFF","2013B","560431","526735","46","1"
"BBB","2013J","2464683","703721","216","2"
"FFF","2013J","533523","716239","20","1"
"FFF","2014J","641309","882654","-10","1"
"FFF","2013B","999174","526735","18","1"
"DDD","2014B","154697","772997","73","1"
"FFF","2014J","683530","882551","38","4"
"DDD","2013B","558224","547936","120","1"
"BBB","2014J","689896","913473","109","2"
"FFF","2013J","529197","716643","164","2"
"DDD","2014J","683091","814279","200","2"
"FFF","2014B","623687","779076","11","1"
"FFF","2013J","530043","716877","16","1"
"CCC","2014J","164968","909271","32","2"
"FFF","2014J","652438","882573","18","4"
"DDD","2014J","685964","813955","85","1"
"BBB","2013J","586516","704126","-5","1"
"FFF","2013B","1772429","527105","81","1"
"FFF","2013B","526819","526835","76","1"
"DDD","2013J","399935","673982","64","1"
"FFF","2013J","606428","716671","-6","1"
"FFF","2014B","571962","779671","51","2"
"BBB","2013J","544122","703898","192","7"
"EEE","2013J","1995532","551073","147","1"
"BBB","2013J","593631","704229","80","1"
"FFF","2014J","331789","973777","226","2"
"CCC","2014J","633303","909013","108","1"
"CCC","2014J","634824","909231","108","8"
"BBB","2013J","578717","703895","44","1"
"FFF","2013J","603529","716237","234","1"
"EEE","2013J","494211","551011","31","2"
"BBB","2013J","612488","703736","165","2"
"FFF","2014J","635184","882581","112","3"
"DDD","2014J","570863","813710","23","4"
"EEE","2014J","690586","832712","13","3"
"DDD","2013J","479457","673746","23","2"
"AAA","2013J","271251","546655","99","2"
"FFF","2013J","392427","716899","181","10"
"FFF","2014J","1348205","882707","6","1"
"FFF","2014J","646138","882608","164","42"
"EEE","2013J","589902","551162","125","1"
"DDD","2013J","525456","673537","-3","1"
"FFF","2014J","623589","883060","-10","1"
"CCC","2014J","402378","909091","140","2"
"FFF","2014J","682990","883064","213","1"
"FFF","2014B","634536","779631","217","1"
"FFF","2014B","626828","779395","81","5"
"DDD","2013J","602783","673537","164","4"
"DDD","2013B","493984","547556","16","2"
"DDD","2013J","250163","673519","37","4"
"DDD","2014J","696132","813701","63","2"
"DDD","2013J","582302","674099","40","4"
"FFF","2013J","295255","716682","98","1"
"DDD","2014J","696415","813701","79","1"
"BBB","2014B","599202","768340","90","1"
"EEE","2014J","285934","832567","155","1"
"BBB","2013B","557622","542864","101","1"
"AAA","2014J","2240349","877015","128","2"
"CCC","2014B","2556060","730045","11","1"
"FFF","2013J","2548055","716238","82","1"
"EEE","2014J","648370","832565","173","1"
"BBB","2014B","620922","768376","41","1"
"CCC","2014B","625330","730052","136","1"
"DDD","2013B","371831","547307","38","1"
"CCC","2014B","363939","729671","200","1"
"BBB","2013J","514864","703968","-10","1"
"CCC","2014J","555989","909325","238","1"
"FFF","2014B","553032","779582","60","1"
"DDD","2014J","685910","813710","72","1"
"FFF","2014J","687930","883076","28","2"
"FFF","2014J","560645","883158","220","1"
"FFF","2013J","535671","716238","23","7"
"FFF","2014J","237891","882581","44","3"
"DDD","2014J","441087","936981","187","2"
"CCC","2014J","1352733","909019","48","1"
"EEE","2014J","693235","832695","162","8"
"BBB","2013J","496334","703894","46","7"
"BBB","2014J","698199","913474","10","12"
"GGG","2014B","597010","798831","38","1"
"CCC","2014B","560494","730135","46","1"
"FFF","2013B","539359","526721","-2","4"
"EEE","2014B","616439","790738","8","1"
"BBB","2014J","495489","926333","59","34"
"FFF","2013J","379843","716238","191","2"
"EEE","2014B","625541","790740","22","2"
"FFF","2013J","2345900","716656","27","1"
"DDD","2013B","1095916","547267","7","6"
"DDD","2014J","585432","814279","160","1"
"BBB","2014J","646482","926333","65","1"
"FFF","2014J","689056","882670","14","1"
"FFF","2014J","674387","937371","129","12"
"FFF","2013J","599857","716249","166","18"
"DDD","2013J","586800","673542","133","1"
"EEE","2013J","233311","551031","90","1"
"BBB","2013B","510556","542807","153","10"
"EEE","2014J","502004","973719","143","2"
"BBB","2013B","543970","542811","33","3"
"DDD","2014J","654807","813956","150","1"
"EEE","2014J","629014","832565","114","2"
"BBB","2014B","620128","768351","200","2"
"DDD","2014B","2416501","773151","16","1"
"FFF","2014J","681763","882662","53","47"
"FFF","2014B","600388","779263","110","1"
"CCC","2014B","2419115","729674","124","1"
"FFF","2013J","561868","716263","89","7"
"CCC","2014J","654114","909092","64","34"
"FFF","2014J","649159","882547","26","3"
"DDD","2013J","2639310","674318","228","1"
"EEE","2014B","630540","790934","24","1"
"FFF","2014J","476629","882676","199","28"
"FFF","2014J","654169","882553","5","2"
"DDD","2013J","2356801","674297","83","1"
"FFF","2013B","533535","526775","131","1"
"CCC","2014J","169297","909092","60","11"
"FFF","2014J","656882","882545","200","3"
"EEE","2013J","2487990","551067","21","7"
"CCC","2014B","569080","730116","107","1"
"FFF","2014J","654824","882545","124","3"
"EEE","2014B","417547","790819","62","3"
"BBB","2013J","2540724","703721","62","2"
"CCC","2014J","502766","909013","113","3"
"DDD","2013B","298497","547673","45","1"
"BBB","2013J","604200","703741","32","18"
"DDD","2014J","2025354","813701","218","4"
"EEE","2014B","613133","790837","49","3"
"AAA","2013J","2481901","546655","91","2"
"GGG","2013J","189664","661575","242","1"
"FFF","2013J","586891","716216","130","2"
"FFF","2014J","320133","882679","170","1"
"BBB","2013J","269082","703732","215","1"
"FFF","2013J","526601","716249","218","2"
"EEE","2014J","634879","832666","61","1"
"CCC","2014B","394311","729795","217","1"
"FFF","2013B","488968","526739","40","4"
"BBB","2013J","517000","703721","63","1"
"BBB","2014B","606313","768348","25","42"
"FFF","2013J","584601","716332","233","9"
"FFF","2014J","630910","882635","224","17"
"FFF","2013B","551212","526721","59","1"
"BBB","2013B","500815","542807","44","7"
"DDD","2014B","620734","772705","65","6"
"FFF","2014J","87264","883017","112","1"
"GGG","2013J","2285156","661595","175","1"
"FFF","2013B","534958","526721","220","3"
"BBB","2013B","251351","542864","72","1"
"EEE","2014B","2577893","790833","102","4"
"CCC","2014J","310280","957615","193","1"
"FFF","2013B","405889","526820","17","19"
"EEE","2014J","566279","832741","194","1"
"CCC","2014J","574590","909013","96","1"
"DDD","2013J","2198952","673519","5","2"
"GGG","2013J","499006","661575","124","5"
"BBB","2013J","269082","703737","23","1"
"FFF","2013J","170030","716431","233","48"
"BBB","2014J","1656979","913473","188","1"
"EEE","2014J","2626779","832712","-3","4"
"FFF","2013B","467700","527174","14","1"
"FFF","2013J","572783","716341","244","1"
"BBB","2013B","503491","542893","121","1"
"BBB","2014J","689665","913505","11","1"
"FFF","2013J","601788","716433","203","1"
"FFF","2013B","554166","526821","81","3"
"CCC","2014J","571808","909260","20","1"
"CCC","2014J","2316201","909242","86","2"
"FFF","2014B","556492","779374","172","5"
"DDD","2013B","529863","547542","113","1"
"EEE","2013J","588524","551024","48","4"
"BBB","2014B","626046","768393","158","3"
"DDD","2014B","626172","773112","5","1"
"EEE","2014J","410592","832662","68","1"
"BBB","2014J","653951","985230","195","42"
"DDD","2014J","691207","814132","26","2"
"FFF","2013B","1668504","526738","157","1"
"GGG","2014B","508924","798754","196","1"
"BBB","2013B","545223","542811","48","1"
"DDD","2013J","2232218","674078","234","1"
"EEE","2013J","571186","551028","151","1"
"DDD","2013B","1351739","547932","196","1"
"CCC","2014B","624060","730132","89","1"
"DDD","2013J","339739","673537","34","4"
"FFF","2014J","686344","882537","180","7"
"FFF","2014J","696188","883043","27","3"
"DDD","2013J","599425","674121","82","2"
"FFF","2013J","582080","716791","-12","1"
"BBB","2014J","635777","913473","124","3"
"FFF","2014B","2242595","779260","129","1"
"DDD","2013J","261495","673519","131","1"
"FFF","2013J","577922","716216","11","3"
"DDD","2014B","2450650","772705","47","4"
"BBB","2013J","524790","703732","192","3"
"FFF","2013B","379558","526721","31","2"
"FFF","2014J","595943","882558","151","2"
"BBB","2014J","656784","913473","20","5"
"FFF","2014J","649258","883092","115","1"
"BBB","2014B","417684","768419","210","1"
"CCC","2014J","675111","909013","5","3"
"FFF","2014J","47861","882553","-13","1"
"EEE","2014J","2592973","832567","134","2"
"DDD","2014B","1939179","772735","-12","1"
"FFF","2014J","630835","882683","209","1"
"CCC","2014B","599958","729782","191","8"
"EEE","2014J","648001","832567","-4","1"
"FFF","2013J","594280","716638","0","11"
"FFF","2014J","682298","882629","198","1"
"FFF","2014J","633931","882549","212","1"
"FFF","2014J","694128","883037","239","1"
"BBB","2014J","623097","913502","87","2"
"DDD","2014J","682306","814296","129","3"
"BBB","2013B","547757","542807","167","5"
"CCC","2014B","548509","729671","141","1"
"FFF","2013J","574418","716276","5","47"
"GGG","2014J","414633","897151","115","1"
"FFF","2013J","606712","716440","19","28"
"EEE","2014J","590837","832565","116","9"
"BBB","2013J","572733","703967","242","1"
"FFF","2014J","628149","883092","163","1"
"BBB","2013B","543408","543056","18","1"
"FFF","2013B","520097","526757","162","6"
"BBB","2014B","2534954","768377","65","3"
"FFF","2014J","678235","882676","48","6"
"EEE","2014J","570045","832567","6","2"
"CCC","2014J","580845","909232","200","1"
"AAA","2013J","2457256","546702","235","4"
"FFF","2013J","381959","716320","111","2"
"FFF","2014J","654114","883142","-13","1"
"DDD","2014J","648854","813706","204","1"
"DDD","2013B","557752","547303","72","1"
"BBB","2014J","642595","913683","86","1"
"EEE","2014B","2198914","790824","40","5"
"FFF","2013B","389773","527420","196","1"
"FFF","2013J","501871","716992","60","1"
"FFF","2014J","648116","882545","131","1"
"DDD","2014J","679854","813708","29","1"
"FFF","2014J","1877902","882537","22","3"
"BBB","2013J","134563","703894","55","1"
"DDD","2013J","578427","673745","124","1"
"FFF","2014J","678954","882596","97","7"
"BBB","2013B","486521","542893","108","1"
"FFF","2013J","2580545","716219","13","2"
"CCC","2014B","578655","729786","224","2"
"FFF","2014B","632363","779697","128","1"
"FFF","2013J","604583","716287","59","1"
"BBB","2013B","423871","542810","101","1"
"FFF","2013B","419791","527203","126","1"
"BBB","2013B","560319","542864","225","3"
"DDD","2014J","645081","813710","55","2"
"FFF","2014J","680708","883092","132","2"
"EEE","2013J","173710","551070","101","2"
"FFF","2013B","350660","526841","38","3"
"FFF","2013B","389773","526833","99","3"
"FFF","2014B","622374","779643","181","4"
"GGG","2013J","584710","661807","4","1"
"EEE","2014J","652902","832712","11","42"
"BBB","2014J","607062","987931","142","1"
"DDD","2013B","524160","547747","146","1"
"FFF","2014J","649735","883040","6","2"
"DDD","2013B","519094","547838","89","2"
"FFF","2013B","554476","526797","214","1"
"FFF","2014B","622278","779429","79","1"
"EEE","2014J","570273","832660","21","3"
"GGG","2013J","605156","661712","59","1"
"FFF","2014B","634636","779076","18","1"
"DDD","2013B","487711","547937","18","1"
"DDD","2014B","614176","772990","5","1"
"EEE","2014B","2376512","790833","66","2"
"CCC","2014J","552965","909018","136","1"
"FFF","2014J","282849","882537","248","1"
"DDD","2014J","685474","813710","14","5"
"FFF","2013J","323984","716216","220","1"
"FFF","2014J","632826","882675","143","1"
"FFF","2013B","525412","526738","126","1"
"DDD","2013B","179892","547960","21","1"
"DDD","2014B","607572","772705","-1","2"
"FFF","2014J","345271","882537","150","51"
"FFF","2013J","29335","716431","26","3"
"CCC","2014J","590397","909013","168","4"
"FFF","2013B","303595","526787","162","4"
"BBB","2014J","698170","913680","-4","2"
"FFF","2013J","592538","716216","20","1"
"AAA","2013J","1626710","546723","201","4"
"FFF","2013B","371169","526735","26","1"
"GGG","2013J","579020","661612","228","1"
"BBB","2014B","2248122","768393","-8","1"
"FFF","2013B","394347","527111","206","1"
"CCC","2014B","598860","729674","143","1"
"DDD","2013B","957467","547275","116","2"
"DDD","2014J","657077","813701","196","4"
"FFF","2013B","1440072","526834","198","9"
"DDD","2014J","410767","813710","183","2"
"DDD","2014J","656766","813708","61","12"
"FFF","2014J","633516","882618","93","1"
"DDD","2013B","403085","547937","-5","1"
"FFF","2013J","596858","716440","22","1"
"DDD","2013J","562929","674108","26","2"
"FFF","2013J","555855","716660","118","1"
"FFF","2013J","570455","716289","69","1"
"FFF","2013J","590701","716216","169","1"
"DDD","2013J","552313","673728","113","2"
"AAA","2014J","205494","877037","94","13"
"FFF","2014B","482843","779263","171","20"
"FFF","2013B","249362","527109","110","1"
"FFF","2014J","693345","883182","22","1"
"EEE","2014B","601054","790838","60","6"
"AAA","2013J","398552","546703","174","5"
"DDD","2013B","528846","547949","215","1"
"CCC","2014J","612183","909020","40","5"
"FFF","2013B","315945","527203","125","1"
"CCC","2014J","432478","909260","28","1"
"DDD","2013B","491757","547276","37","3"
"BBB","2014J","600415","913684","213","1"
"FFF","2013B","254044","526721","78","5"
"AAA","2013J","335764","546657","4","3"
"FFF","2013J","51576","716222","148","8"
"CCC","2014J","565066","909073","108","2"
"DDD","2014J","587579","814060","28","1"
"CCC","2014J","417522","909013","18","1"
"DDD","2013J","228695","673737","51","4"
"DDD","2013J","576383","673537","23","4"
"DDD","2013J","582464","674067","51","2"
"BBB","2014J","298187","913734","196","1"
"DDD","2013J","469553","673731","206","2"
"CCC","2014J","636996","909073","36","1"
"FFF","2013B","469743","526738","188","4"
"BBB","2014J","590444","913670","-5","1"
"BBB","2013J","586535","703737","63","1"
"FFF","2013J","590989","716433","230","1"
"FFF","2013J","584468","716219","18","5"
"BBB","2013B","533697","542811","12","1"
"GGG","2013J","602401","661575","170","3"
"EEE","2013J","595938","551010","149","12"
"BBB","2014J","574865","913521","12","1"
"AAA","2013J","241729","546644","200","3"
"FFF","2013B","478432","526827","185","2"
"FFF","2014J","557830","882537","32","5"
"DDD","2013B","548677","547303","83","4"
"DDD","2014J","678102","814087","136","3"
"FFF","2014B","227297","779089","215","2"
"DDD","2013B","496601","547545","145","6"
"FFF","2014B","626778","779671","121","1"
"BBB","2013J","2415414","703721","182","2"
"DDD","2014J","653793","813701","58","6"
"DDD","2014B","1549107","772705","62","1"
"FFF","2013J","551399","716252","72","35"
"EEE","2014B","635041","790738","66","1"
"FFF","2013J","587334","716238","11","10"
"FFF","2013B","560404","527204","19","1"
"DDD","2013B","532695","547539","115","7"
"FFF","2013B","552708","526819","17","1"
"DDD","2014J","654807","813708","146","2"
"DDD","2013J","561810","674251","8","1"
"FFF","2013B","539332","526755","-13","1"
"FFF","2014B","629022","779260","190","1"
"CCC","2014J","599109","957615","205","1"
"CCC","2014J","566447","909018","211","1"
"FFF","2014J","680443","882577","65","4"
"EEE","2013J","1073766","551010","63","1"
"EEE","2014J","600766","832713","187","1"
"FFF","2014B","630045","779259","36","4"
"FFF","2013B","548459","527163","-18","1"
"AAA","2013J","38053","546692","240","1"
"CCC","2014B","627343","730075","99","1"
"EEE","2014B","633998","790829","215","1"
"BBB","2014J","613909","913515","232","5"
